"Year" "Country" "Country_code" "World_Region" "Purpose_of_trip" "Accommodation_type" "Number_of_trip's_participants" "Nights_spent" "Travel_agency" "Sample_weight" "Total_expenditure" "Expenditure_for_organiser" "Private_expenditure" "Expenditure_on_accommodation" "Restaurant_expenditures" "Expenditure_on_transport" "Expenditure_on_commodities"
"4275" 2023 "Austria" "AUT" "Western_Europe" "Business" "Private_accommodation" 2 5 "No" 120.35 2380 0 2380 1000 1000 200 0
"4276" 2023 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 3 2 "Yes" 97.32 2640 2200 440 0 0 0 400
"4277" 2023 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 7 "No" 116.11 2190 0 2190 1000 1050 140 0
"4278" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 3 5 "No" 79.39 9160 0 9160 3000 2000 1200 1400
"4279" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 77.14 12030 11794 236 0 0 0 200
"4280" 2023 "Turkey" "TUR" "South_Europe" "Business" "Hotel" 2 10 "Yes" 85.08 14882 14688 194 0 0 0 194
"4281" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 5 13 "No" 92.75 4660 0 4660 1000 1000 500 1500
"4282" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 4 7 "Yes" 122.51 7480 6411 1069 500 0 0 500
"4283" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 2 13 "No" 105.48 7120 0 7120 2500 3000 1620 0
"4284" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 109.52 4600 3950 650 0 200 90 360
"4285" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 3 3 "No" 70.63 2700 0 2700 1800 800 100 0
"4286" 2023 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 1 6 "No" 113.82 8820 0 8820 0 0 7000 500
"4287" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 7 "Yes" 99.38 7460 7104 356 0 0 200 100
"4288" 2023 "France" "FRA" "Western_Europe" "Private" "Hotel" 3 4 "Yes" 109.72 3470 2562 908 0 0 0 150
"4289" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 5 4 "No" 119.38 2570 0 2570 500 400 1300 370
"4290" 2023 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 4 7 "No" 127.44 10074 0 10074 1770 1840 1000 3000
"4291" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 6 "Yes" 81.26 13623 12255 1368 0 0 450 600
"4292" 2023 "Finland" "FIN" "North_Europe" "Private" "Agritourism_accommodation" 2 14 "No" 81.79 8370 0 8370 2500 3500 2000 0
"4293" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 3 7 "No" 120.19 8280 0 8280 2000 2000 1200 1800
"4294" 2023 "Germany" "DEU" "Western_Europe" "Business" "Other" 2 21 "No" 105.17 1870 0 1870 200 1560 100 0
"4295" 2023 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 2 20 "No" 123.66 4010 0 4010 0 2300 1200 510
"4296" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 5 1 "No" 112.17 1160 0 1160 450 300 300 0
"4297" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 4 "No" 111.91 5950 0 5950 0 100 4848 250
"4298" 2023 "Germany" "DEU" "Western_Europe" "Private" "Guesthouse" 1 4 "No" 90.92 2860 0 2860 1000 1000 500 0
"4299" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 5 "No" 115.95 4130 0 4130 2500 1000 630 0
"4300" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 59.89 11965 11801 164 0 0 164 0
"4301" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 5 "No" 88.25 2490 0 2490 1750 500 240 0
"4302" 2023 "Greece" "GRC" "South_Europe" "Business" "Hotel" 3 5 "Yes" 89.02 11074 8816 2258 0 0 0 2049
"4303" 2023 "Georgia" "GEO" "Near_East_Asia" "Private" "Hotel" 6 7 "Yes" 114.98 1400 1400 0 0 0 0 0
"4304" 2023 "Denmark" "DNK" "North_Europe" "Business" "Guesthouse" 1 16 "No" 109.88 4860 0 4860 2000 1500 1000 0
"4305" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Not_rented" 2 3 "No" 107.93 1690 0 1690 200 300 1000 0
"4306" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 14 "No" 119.75 3190 0 3190 0 0 1280 1600
"4307" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 8 "No" 122.68 3600 0 3600 801 560 850 900
"4308" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 27 "Yes" 109.33 5310 0 5310 2000 2000 600 0
"4309" 2023 "Georgia" "GEO" "Near_East_Asia" "Private" "Hotel" 4 5 "No" 68.24 1580 0 1580 300 474 806 0
"4310" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 6 9 "No" 83.68 7900 0 7900 5000 0 600 1300
"4311" 2023 "United Arab Emirates" "ARE" "Near_East_Asia" "Private" "Hotel" 1 6 "Yes" 126.83 4560 3191 1369 0 400 240 729
"4312" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 7 "Yes" 127.51 4220 3457 763 0 569 0 95
"4313" 2023 "Hungary" "HUN" "Eastern_Europe" "Business" "Private_accommodation" 3 2 "No" 100.53 1740 0 1740 400 500 600 200
"4314" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 10 "Yes" 116.63 10493 10493 0 0 0 0 0
"4315" 2023 "Austria" "AUT" "Western_Europe" "Business" "Not_rented" 1 5 "No" 112.91 3770 0 3770 250 250 2500 400
"4316" 2023 "Ireland" "IRL" "North_Europe" "Private" "Hotel" 4 10 "Yes" 112.09 9280 1768 7512 3357 2606 367 450
"4317" 2023 "Slovakia" "SVK" "Eastern_Europe" "Business" "Not_rented" 2 4 "No" 119.83 5470 0 5470 0 600 4700 170
"4318" 2023 "China - Taiwan Province" "TWN" "Far_East_Asia" "Business" "Hotel" 2 8 "Yes" 120.76 4360 4360 0 0 0 0 0
"4319" 2023 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 6 4 "No" 130.5 1980 0 1980 900 200 880 0
"4320" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 5 9 "No" 92.94 2660 0 2660 500 1500 300 0
"4321" 2023 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 4 2 "No" 93.62 3190 0 3190 1000 800 500 0
"4322" 2023 "France" "FRA" "Western_Europe" "Private" "Not_rented" 6 25 "No" 108.43 5440 0 5440 0 1500 3735 80
"4323" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 8 "Yes" 110.97 5230 4669 561 0 200 0 361
"4324" 2023 "Sweden" "SWE" "North_Europe" "Business" "Private_accommodation" 2 20 "Yes" 124.69 4990 4990 0 0 0 0 0
"4325" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 5 "Yes" 79.95 5450 4360 1090 0 0 200 400
"4326" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 4 8 "Yes" 113.97 6260 5523 737 0 0 0 400
"4327" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 5 7 "No" 99.27 4210 0 4210 700 700 1200 800
"4328" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 5 "No" 92.67 2630 0 2630 1000 800 700 130
"4329" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 2 10 "Yes" 91.92 10388 3787 6601 3500 0 2600 0
"4330" 2023 "Albania" "ALB" "South_Europe" "Private" "Private_accommodation" 6 10 "No" 73.24 10709 0 10709 4000 3500 1500 0
"4331" 2023 "Austria" "AUT" "Western_Europe" "Business" "Hotel" 1 4 "Yes" 115.06 2710 0 2710 400 550 1500 0
"4332" 2023 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 1 12 "No" 93.91 3600 0 3600 2000 1500 100 0
"4333" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 4 8 "Yes" 116.96 2030 0 2030 661 539 400 0
"4334" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 6 "Yes" 126.34 6340 6340 0 0 0 0 0
"4335" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 133.19 10118 9240 878 0 0 160 0
"4336" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 11 "Yes" 83.52 2950 2712 238 0 0 0 238
"4337" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 2 5 "No" 93.46 2330 0 2330 0 1000 1200 130
"4338" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Agritourism_accommodation" 4 4 "No" 128.45 3670 0 3670 1000 0 1450 800
"4339" 2023 "France" "FRA" "Western_Europe" "Private" "Hotel" 6 5 "Yes" 89.72 8560 7219 1341 0 200 250 850
"4340" 2023 "Greece" "GRC" "South_Europe" "Private" "Guesthouse" 3 3 "Yes" 121.58 5940 2075 3865 1500 500 0 1865
"4341" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 7 "No" 67.99 3720 0 3720 1100 900 730 0
"4342" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 5 4 "No" 100.68 1920 0 1920 1175 470 200 0
"4343" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 8 "Yes" 132.71 9490 8931 559 0 0 150 350
"4344" 2023 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 1 10 "No" 122.51 6200 0 6200 3000 1800 1000 300
"4345" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 114.81 6610 5856 754 0 0 200 400
"4346" 2023 "Norway" "NOR" "North_Europe" "Private" "Agritourism_accommodation" 5 9 "No" 119.53 5180 0 5180 338 1400 2112 600
"4347" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Not_rented" 5 6 "No" 110.37 3790 0 3790 0 578 1980 425
"4348" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 5 3 "Yes" 106.34 1590 1590 0 0 0 0 0
"4349" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 3 7 "Yes" 104.44 10630 9663 967 0 0 0 450
"4350" 2023 "Slovakia" "SVK" "Eastern_Europe" "Private" "Not_rented" 2 2 "No" 72.96 1380 0 1380 232 500 648 0
"4351" 2023 "Austria" "AUT" "Western_Europe" "Private" "Guesthouse" 3 4 "No" 100.72 5350 0 5350 1500 980 700 0
"4352" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 1 3 "Yes" 97.62 1290 0 1290 540 360 350 40
"4353" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 5 1 "No" 112.91 7630 0 7630 500 500 100 5200
"4354" 2023 "Denmark" "DNK" "North_Europe" "Business" "Not_rented" 3 6 "No" 113.35 2640 0 2640 840 600 1000 200
"4355" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 1 25 "No" 120.62 5450 0 5450 2000 1500 1600 0
"4356" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Agritourism_accommodation" 5 1 "No" 125.02 3680 0 3680 900 500 962 670
"4357" 2023 "United Kingdom" "GBR" "North_Europe" "Business" "Hotel" 2 5 "Yes" 128.52 1750 0 1750 800 300 400 0
"4358" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 25 "No" 96.65 3530 0 3530 1500 900 700 430
"4359" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 8 "Yes" 76.84 20583 19332 1251 0 500 0 200
"4360" 2023 "France" "FRA" "Western_Europe" "Private" "Not_rented" 2 4 "No" 87.45 2250 0 2250 0 0 1000 1000
"4361" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 8 "Yes" 91.46 5770 3705 2065 0 100 0 600
"4362" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 5 "No" 104.19 1490 0 1490 0 225 750 450
"4363" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 6 "Yes" 131.18 3650 3225 425 0 0 0 0
"4364" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 10 "No" 82.59 5480 0 5480 0 851 2000 1730
"4365" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 6 13 "Yes" 77 13169 13169 0 0 0 0 0
"4366" 2023 "Portugal" "PRT" "South_Europe" "Private" "Private_accommodation" 1 10 "No" 107.19 11096 0 11096 3500 1000 1000 2000
"4367" 2023 "Georgia" "GEO" "Near_East_Asia" "Private" "Hotel" 5 8 "Yes" 88 7930 5099 2831 0 0 0 2498
"4368" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 111.84 6840 6632 208 0 0 50 0
"4369" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 20 "No" 108.75 5150 0 5150 0 1000 600 2300
"4370" 2023 "Estonia" "EST" "North_Europe" "Business" "Hotel" 2 3 "Yes" 127.14 1920 1002 918 452 300 0 0
"4371" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 7 "Yes" 93.75 6860 6860 0 0 0 0 0
"4372" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 20 "No" 97.08 1880 0 1880 400 1000 480 0
"4373" 2023 "Italy" "ITA" "South_Europe" "Business" "Guesthouse" 1 6 "No" 100.4 5020 0 5020 600 1000 3000 180
"4374" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 3 "No" 91.67 1920 0 1920 0 300 1000 620
"4375" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 3 20 "No" 115.74 5320 0 5320 0 1423 2000 500
"4376" 2023 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 5 9 "No" 121.04 4800 0 4800 1800 800 1600 600
"4377" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 13 "Yes" 65.78 9540 8586 954 0 900 0 0
"4378" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 7 "No" 115.95 3140 0 3140 1500 1000 500 140
"4379" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 1 7 "Yes" 118.22 4110 4110 0 0 0 0 0
"4380" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 7 "Yes" 88.05 3030 2805 225 0 0 200 0
"4381" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 6 "Yes" 114.16 12666 6695 5971 1250 0 150 950
"4382" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 115.66 9090 8814 276 0 0 0 250
"4383" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 4 "No" 55.85 2600 0 2600 1423 0 900 277
"4384" 2023 "Spain" "ESP" "South_Europe" "Private" "Guesthouse" 2 7 "No" 80.33 4200 0 4200 1300 800 1850 250
"4385" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Not_rented" 2 16 "No" 115.43 4970 0 4970 0 0 4200 770
"4386" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 15 "No" 124.6 7570 0 7570 4500 2300 770 0
"4387" 2023 "Belarus" "BLR" "Eastern_Europe" "Private" "Not_rented" 4 20 "Yes" 95.85 1480 197 1283 400 600 50 233
"4388" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 6 6 "Yes" 120.74 6580 2912 3668 800 1000 900 700
"4389" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 6 4 "No" 85.01 2580 0 2580 1500 350 60 250
"4390" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 6 "Yes" 100.61 14574 14382 192 0 0 192 0
"4391" 2023 "Thailand" "THA" "Far_East_Asia" "Private" "Hotel" 6 14 "Yes" 108.35 20547 15618 4929 500 2068 0 570
"4392" 2023 "Spain" "ESP" "South_Europe" "Business" "Hotel" 1 25 "No" 113.6 10178 0 10178 5000 2500 1806 872
"4393" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 2 7 "Yes" 84.5 2970 2970 0 0 0 0 0
"4394" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 1 11 "Yes" 120.65 10968 10400 568 0 0 0 300
"4395" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 9 "Yes" 79.33 3220 1610 1610 0 500 0 0
"4396" 2023 "Switzerland" "CHE" "Western_Europe" "Private" "Not_rented" 1 14 "No" 85.13 4050 0 4050 300 980 800 1100
"4397" 2023 "Portugal" "PRT" "South_Europe" "Private" "Private_accommodation" 5 7 "No" 70.9 7870 0 7870 3149 2249 1950 522
"4398" 2023 "Denmark" "DNK" "North_Europe" "Private" "Not_rented" 5 8 "No" 120.98 3250 0 3250 1000 1000 900 300
"4399" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 2 5 "No" 94.69 4650 0 4650 3000 1500 150 0
"4400" 2023 "Vietnam" "VNM" "Far_East_Asia" "Private" "Hotel" 1 16 "Yes" 83.15 14624 10724 3900 0 2000 0 0
"4401" 2023 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 15 "Yes" 106.34 5450 5450 0 0 0 0 0
"4402" 2023 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 6 3 "No" 122.02 1630 0 1630 0 500 1130 0
"4403" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 4 7 "Yes" 121 9080 8168 912 0 711 70 0
"4404" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Agritourism_accommodation" 2 5 "No" 70.39 2560 0 2560 750 800 600 410
"4405" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 7 "Yes" 81.36 11562 11562 0 0 0 0 0
"4406" 2023 "Austria" "AUT" "Western_Europe" "Private" "Guesthouse" 1 7 "No" 101.89 3430 0 3430 1200 1000 800 0
"4407" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 6 14 "No" 122.27 3870 0 3870 1500 500 1500 0
"4408" 2023 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 1 5 "No" 130.21 8250 0 8250 3500 1500 1500 700
"4409" 2023 "Slovakia" "SVK" "Eastern_Europe" "Business" "Hotel" 3 3 "No" 123.39 8180 0 8180 1200 2400 900 3571
"4410" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 6 "Yes" 125.47 15094 14428 666 0 0 100 500
"4411" 2023 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 2 6 "Yes" 73.98 3070 952 2118 0 500 900 600
"4412" 2023 "Estonia" "EST" "North_Europe" "Private" "Private_accommodation" 2 6 "No" 102.96 3590 0 3590 1700 1000 500 100
"4413" 2023 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 117.89 2110 0 2110 1000 800 300 0
"4414" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 2 4 "Yes" 105.67 3510 3510 0 0 0 0 0
"4415" 2023 "Canada" "CAN" "North_America" "Private" "Guesthouse" 6 25 "Yes" 109.13 9080 1683 7397 1715 2200 2100 0
"4416" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 129.73 9530 7355 2175 0 225 700 225
"4417" 2023 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 13 "No" 84.32 3140 0 3140 1625 800 700 0
"4418" 2023 "Madagascar" "MDG" "South_Africa" "Private" "Hotel" 5 6 "Yes" 57.89 7920 3497 4423 1876 1927 0 0
"4419" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 9 "Yes" 111.69 12888 11721 1167 0 45 250 400
"4420" 2023 "Croatia" "HRV" "South_Europe" "Private" "Agritourism_accommodation" 1 10 "No" 110.05 6550 0 6550 3000 1000 1500 0
"4421" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 6 "Yes" 79.48 5610 5610 0 0 0 0 0
"4422" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 6 "Yes" 105.96 3660 2478 1182 0 0 240 942
"4423" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 8 "Yes" 81.82 7150 7150 0 0 0 0 0
"4424" 2023 "Morocco" "MAR" "North_Africa" "Private" "Hotel" 4 7 "Yes" 97.64 4230 3197 1033 300 480 150 103
"4425" 2023 "Morocco" "MAR" "North_Africa" "Private" "Hotel" 6 6 "Yes" 119.59 9390 8383 1007 0 0 200 807
"4426" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Guesthouse" 2 25 "No" 124.84 3330 0 3330 1600 0 500 1230
"4427" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 106.31 3640 3640 0 0 0 0 0
"4428" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 6 "Yes" 88.98 2900 2900 0 0 0 0 0
"4429" 2023 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 2 7 "No" 76.9 17276 0 17276 7114 3320 4700 337
"4430" 2023 "Austria" "AUT" "Western_Europe" "Private" "Private_accommodation" 4 1 "No" 91.44 7390 0 7390 2700 4049 500 100
"4431" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 6 2 "No" 97.22 1230 0 1230 400 400 320 110
"4432" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 14 "Yes" 98.52 6960 6400 560 0 0 0 560
"4433" 2023 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 6 5 "Yes" 100.73 4150 2839 1311 0 0 0 0
"4434" 2023 "France" "FRA" "Western_Europe" "Business" "Hotel" 1 3 "No" 113.5 7090 0 7090 2100 4000 990 0
"4435" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 3 3 "No" 106.16 7880 0 7880 2500 1500 1650 1000
"4436" 2023 "Iceland" "ISL" "North_Europe" "Private" "Hotel" 1 3 "No" 120.94 4860 0 4860 500 3213 1147 0
"4437" 2023 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 1 4 "No" 104.35 3630 0 3630 2000 759 620 0
"4438" 2023 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 10 "Yes" 119.92 4530 4048 482 0 0 0 100
"4439" 2023 "Netherlands" "NLD" "Western_Europe" "Business" "Guesthouse" 1 20 "No" 92 6350 0 6350 2000 200 2400 1750
"4440" 2023 "Kazakhstan" "KAZ" "Near_East_Asia" "Private" "Hotel" 3 13 "Yes" 132.03 2800 1557 1243 1147 0 0 96
"4441" 2023 "Iceland" "ISL" "North_Europe" "Business" "Hotel" 3 5 "Yes" 110.79 5460 0 5460 1000 500 3000 500
"4442" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 78.69 12473 11425 1048 0 0 0 500
"4443" 2023 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 2 4 "Yes" 69.28 1320 960 360 0 150 0 210
"4444" 2023 "Germany" "DEU" "Western_Europe" "Business" "Guesthouse" 2 14 "No" 121.98 2580 0 2580 700 1000 880 0
"4445" 2023 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 7 "Yes" 89.74 5310 4445 865 0 237 108 0
"4446" 2023 "South Korea" "KOR" "Far_East_Asia" "Private" "Hotel" 3 17 "Unknown" 120.15 7110 0 7110 900 718 5000 0
"4447" 2023 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 6 "Yes" 80.12 3570 3000 570 0 0 200 370
"4448" 2023 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 1 7 "No" 113.64 13945 0 13945 2000 2500 5446 3999
"4449" 2023 "Germany" "DEU" "Western_Europe" "Business" "Guesthouse" 2 16 "No" 73.18 7790 0 7790 2520 1050 1200 2500
"4450" 2023 "Azerbaijan" "AZE" "Near_East_Asia" "Private" "Hotel" 1 8 "Yes" 107.23 3520 1433 2087 1080 533 100 150
"4451" 2023 "France" "FRA" "Western_Europe" "Business" "Hotel" 2 4 "Yes" 106.22 3340 0 3340 750 474 1700 416
"4452" 2023 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 4 6 "No" 128.59 2790 0 2790 600 1000 820 280
"4453" 2023 "Madagascar" "MDG" "South_Africa" "Private" "Hotel" 5 8 "Yes" 89.23 14889 14889 0 0 0 0 0
"4454" 2023 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 18 "No" 115.39 2350 0 2350 0 0 1176 1174
"4455" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 10 "Yes" 113.21 3140 2854 286 0 0 150 136
"4456" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 3 6 "Yes" 122 3670 3670 0 0 0 0 0
"4457" 2023 "Switzerland" "CHE" "Western_Europe" "Private" "Not_rented" 3 23 "No" 129.1 2150 0 2150 0 1600 550 0
"4458" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 4 1 "No" 99.15 1280 0 1280 300 400 400 0
"4459" 2023 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 1 14 "Yes" 123.49 3820 3553 267 0 0 0 100
"4460" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 9 "Yes" 119.13 14396 14396 0 0 0 0 0
"4461" 2023 "Monaco" "MCO" "Western_Europe" "Business" "Hotel" 3 6 "No" 69.98 5940 0 5940 3000 600 1550 200
"4462" 2023 "United States of America" "USA" "North_America" "Private" "Hotel" 3 14 "No" 92.55 16382 0 16382 7000 2500 5750 1132
"4463" 2023 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 2 5 "No" 102.99 8360 0 8360 700 1400 2540 1000
"4464" 2023 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 7 "Yes" 133 3850 3737 113 0 0 113 0
"4465" 2023 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 2 7 "Yes" 93.29 11583 10983 600 0 100 0 500
"4466" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 2 "No" 101.98 1950 0 1950 600 400 600 200
"4467" 2023 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 5 4 "Yes" 108.45 3120 3120 0 0 0 0 0
"4468" 2023 "Paraguay" "PRY" "South_America" "Private" "Hotel" 2 14 "No" 132.57 7980 0 7980 2205 783 4992 0
"4469" 2023 "Germany" "DEU" "Western_Europe" "Private" "Guesthouse" 1 10 "No" 99.4 1900 0 1900 750 300 800 0
"4470" 2023 "Lithuania" "LTU" "North_Europe" "Private" "Hotel" 2 7 "No" 102.16 2840 0 2840 2000 600 240 0
"4471" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 14 "No" 85.77 12631 0 12631 0 800 9600 1124
"4472" 2023 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 13 "Yes" 87.6 2320 0 2320 0 700 1500 120
"4473" 2023 "Cyprus" "CYP" "South_Europe" "Private" "Guesthouse" 1 10 "Yes" 119.24 12287 9001 3286 0 0 450 2836
"4474" 2023 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 2 "No" 114.91 1220 0 1220 0 300 500 420
"4475" 2023 "Germany" "DEU" "Western_Europe" "Private" "Guesthouse" 2 5 "No" 115.21 9310 0 9310 400 2650 600 5660
